id,first_name,last_name,bill_number,sponsor_state,sponsor_party
P000595,Gary,Peters,S.1832,MI,D
P000603,Rand,Paul,S.1830,KY,R
H001069,Heidi,Heitkamp,S.1831,ND,D
W000437,Roger,Wicker,S.1841,MS,R
S001194,Brian,Schatz,S.1846,HI,D
U000039,Tom,Udall,S.1833,NM,D
B000944,Sherrod,Brown,S.1849,OH,D
G000555,Kirsten,Gillibrand,S.1843,NY,D
T000250,John,Thune,S.1836,SD,R
C001035,Susan,Collins,S.1835,ME,R
D000563,Richard,Durbin,S.1845,IL,D
G000386,Charles,Grassley,S.1829,IA,R
K000383,Angus,King,S.1839,ME,I
N000032,Bill,Nelson,S.1834,FL,D
H001076,Margaret,Hassan,S.1840,NH,D
D000618,Steve,Daines,S.1847,MT,R
W000779,Ron,Wyden,S.1842,OR,D
D000563,Richard,Durbin,S.1837,IL,D
C001071,Bob,Corker,S.1848,TN,R
W000817,Elizabeth,Warren,S.1838,MA,D
C001035,Susan,Collins,S.RES.265,ME,R
L000174,Patrick,Leahy,S.RES.263,VT,D
W000779,Ron,Wyden,S.RES.264,OR,D
G000584,Greg,Gianforte,H.R.3765,MT,R
R000586,Jim,Renacci,H.RES.530,OH,R
B001270,Karen,Bass,H.RES.531,CA,D
H001045,Gregg,Harper,H.R.3759,MS,R
C001090,Matt,Cartwright,H.R.3760,PA,D
F000464,John,Faso,H.R.3808,NY,R
C001078,Gerald,Connolly,H.R.3810,VA,D
L000551,Barbara,Lee,H.R.3818,CA,D
E000293,Elizabeth,Esty,H.R.3813,CT,D
Y000066,David,Young,H.R.3817,IA,R
R000515,Bobby,Rush,H.R.3816,IL,D
B000574,Earl,Blumenauer,H.R.3809,OR,D
L000586,Al,Lawson,H.R.3815,FL,D
D000610,Ted,Deutch,H.R.3811,FL,D
K000386,John,Katko,H.R.3814,NY,R
D000399,Lloyd,Doggett,H.R.3812,TX,D
D000614,Sean,Duffy,H.R.3762,WI,R
D000607,Joe,Donnelly,S.1855,IN,D
N000032,Bill,Nelson,S.1853,FL,D
F000457,Al,Franken,S.1851,MN,D
P000603,Rand,Paul,S.1856,KY,R
M001183,Joe,Manchin,S.1850,WV,D
G000359,Lindsey,Graham,S.1854,SC,R
T000476,Thom,Tillis,S.1852,NC,R
F000062,Dianne,Feinstein,S.RES.267,CA,D
C001088,Christopher,Coons,S.RES.266,DE,D
F000448,Trent,Franks,H.RES.534,AZ,R
B001243,Marsha,Blackburn,H.RES.532,TN,R
P000611,Bruce,Poliquin,H.RES.536,ME,R
P000034,Frank,Pallone,H.RES.535,NJ,D
B001248,Michael,Burgess,H.RES.533,TX,R
W000187,Maxine,Waters,H.R.3755,CA,D
P000592,Ted,Poe,H.R.3824,TX,R
S000480,Louise,Slaughter,H.R.3828,NY,D
M001199,Brian,Mast,H.R.3819,FL,R
F000462,Lois,Frankel,H.R.3826,FL,D
D000626,Warren,Davidson,H.R.3822,OH,R
B001273,Diane,Black,H.R.3825,TN,R
C001093,Doug,Collins,H.R.3821,GA,R
B000755,Kevin,Brady,H.R.3823,TX,R
M001181,Pat,Meehan,H.R.3820,PA,R
S000344,Brad,Sherman,H.R.3827,CA,D
W000815,Brad,Wenstrup,H.CON.RES.80,OH,R
S000522,Christopher,Smith,H.RES.537,NJ,R
P000096,Bill,Pascrell,H.RES.540,NJ,D
S000250,Pete,Sessions,H.RES.538,TX,R
L000551,Barbara,Lee,H.RES.539,CA,D
F000460,Blake,Farenthold,H.R.3830,TX,R
R000575,Mike,Rogers,H.R.3841,AL,R
S001201,Thomas,Suozzi,H.R.3843,NY,D
C001105,Barbara,Comstock,H.R.3833,VA,R
W000822,Bonnie,Watson Coleman,H.R.3844,NJ,D
D000598,Susan,Davis,H.R.3835,CA,D
D000610,Ted,Deutch,H.R.3837,FL,D
S001200,Darren,Soto,H.R.3829,FL,D
D000598,Susan,Davis,H.R.3836,CA,D
D000614,Sean,Duffy,H.R.3838,WI,R
D000628,Neal,Dunn,H.R.3832,FL,R
R000577,Tim,Ryan,H.R.3842,OH,D
P000598,Jared,Polis,H.R.3840,CO,D
T000477,Scott,Taylor,H.R.3831,VA,R
K000385,Robin,Kelly,H.R.3839,IL,D
C001038,Joseph,Crowley,H.R.3834,NY,D
W000802,Sheldon,Whitehouse,S.1861,RI,D
L000577,Mike,Lee,S.1863,UT,R
D000563,Richard,Durbin,S.1864,IL,D
R000595,Marco,Rubio,S.1865,FL,R
I000024,James,Inhofe,S.1860,OK,R
C001047,Shelley,Capito,S.1857,WV,R
C001071,Bob,Corker,S.1862,TN,R
W000802,Sheldon,Whitehouse,S.1858,RI,D
A000360,Lamar,Alexander,S.1866,TN,R
D000618,Steve,Daines,S.1867,MT,R
H001046,Martin,Heinrich,S.1868,NM,D
G000562,Cory,Gardner,S.1859,CO,R
K000367,Amy,Klobuchar,S.RES.268,MN,D
K000389,Ro,Khanna,H.CON.RES.81,CA,D
C001080,Judy,Chu,H.RES.541,CA,D
Q000023,Mike,Quigley,H.RES.543,IL,D
E000179,Eliot,Engel,H.RES.542,NY,D
M001188,Grace,Meng,H.R.3852,NY,D
C001097,Tony,Cárdenas,H.R.3845,CA,D
S001185,Terri,Sewell,H.R.3849,AL,D
F000450,Virginia,Foxx,H.R.3851,NC,R
R000608,Jacky,Rosen,H.R.3855,NV,D
N000147,Eleanor,Norton,H.R.3853,DC,D
F000466,Brian,Fitzpatrick,H.R.3850,PA,R
P000613,Jimmy,Panetta,H.R.3854,CA,D
J000292,Bill,Johnson,H.R.3846,OH,R
W000812,Ann,Wagner,H.R.3857,MO,R
H001068,Jared,Huffman,H.R.3847,CA,D
S000522,Christopher,Smith,H.R.3856,NJ,R
P000523,David,Price,H.R.3848,NC,D
W000187,Maxine,Waters,H.R.3858,CA,D
W000187,Maxine,Waters,H.R.3859,CA,D
M000934,Jerry,Moran,S.1877,KS,R
W000779,Ron,Wyden,S.1875,OR,D
B001277,Richard,Blumenthal,S.1873,CT,D
G000386,Charles,Grassley,S.1869,IA,R
U000039,Tom,Udall,S.1880,NM,D
W000779,Ron,Wyden,S.1876,OR,D
C001075,Bill,Cassidy,S.1871,LA,R
H001061,John,Hoeven,S.1870,ND,R
W000779,Ron,Wyden,S.1874,OR,D
B001261,John,Barrasso,S.1879,WY,R
E000285,Michael,Enzi,S.1878,WY,R
T000250,John,Thune,S.1872,SD,R
M000639,Robert,Menendez,S.RES.269,NJ,D
L000287,John,Lewis,H.CON.RES.82,GA,D
L000562,Stephen,Lynch,H.CON.RES.83,MA,D
P000592,Ted,Poe,H.RES.547,TX,R
M001163,Doris,Matsui,H.RES.546,CA,D
E000288,Keith,Ellison,H.RES.545,MN,D
C001090,Matt,Cartwright,H.RES.544,PA,D
H001053,Vicky,Hartzler,H.R.3863,MO,R
R000585,Tom,Reed,H.R.3883,NY,R
B001305,Ted,Budd,H.R.3868,NC,R
G000581,Vicente,Gonzalez,H.R.3866,TX,D
M001190,Markwayne,Mullin,H.R.3867,OK,R
L000586,Al,Lawson,H.R.3875,FL,D
F000464,John,Faso,H.R.3871,NY,R
T000478,Claudia,Tenney,H.R.3889,NY,R
S001195,Jason,Smith,H.R.3887,MO,R
G000584,Greg,Gianforte,H.R.3873,MT,R
S001190,Brad,Schneider,H.R.3885,IL,D
O000171,Tom,O'Halleran,H.R.3879,AZ,D
D000617,Suzan,DelBene,H.R.3870,WA,D
S001175,Jackie,Speier,H.R.3865,CA,D
P000096,Bill,Pascrell,H.R.3881,NJ,D
P000588,Steve,Pearce,H.R.3864,NM,R
G000584,Greg,Gianforte,H.R.3872,MT,R
B001289,Bradley,Byrne,H.R.3869,AL,R
P000034,Frank,Pallone,H.R.3880,NJ,D
B001251,G.,Butterfield,H.R.3862,NC,D
S001189,Austin,Scott,H.R.3886,GA,R
W000813,Jackie,Walorski,H.R.3892,IN,R
M001156,Patrick,McHenry,H.R.3860,NC,R
V000129,David,Valadao,H.R.3890,CA,R
S001199,Lloyd,Smucker,H.R.3888,PA,R
L000582,Ted,Lieu,H.R.3876,CA,D
R000583,Tom,Rooney,H.R.3884,FL,R
P000096,Bill,Pascrell,H.R.3882,NJ,D
W000798,Tim,Walberg,H.R.3891,MI,R
K000381,Derek,Kilmer,H.R.3874,WA,D
D000614,Sean,Duffy,H.R.3861,WI,R
L000580,Michelle,Lujan Grisham,H.R.3877,NM,D
L000570,Ben,Luján,H.R.3878,NM,D
Y000065,Ted,Yoho,H.R.3893,FL,R
L000575,James,Lankford,S.1887,OK,R
M001170,Claire,McCaskill,S.1884,MO,D
C001098,Ted,Cruz,S.1892,TX,R
E000295,Joni,Ernst,S.1881,IA,R
C000141,Benjamin,Cardin,S.1891,MD,D
J000293,Ron,Johnson,S.1896,WI,R
B001288,Cory,Booker,S.1883,NJ,D
B000575,Roy,Blunt,S.1889,MO,R
L000575,James,Lankford,S.1886,OK,R
U000039,Tom,Udall,S.1895,NM,D
L000575,James,Lankford,S.1888,OK,R
M000133,Edward,Markey,S.1882,MA,D
M001170,Claire,McCaskill,S.1893,MO,D
B001277,Richard,Blumenthal,S.1900,CT,D
T000250,John,Thune,S.1885,SD,R
S000770,Debbie,Stabenow,S.1897,MI,D
D000618,Steve,Daines,S.1898,MT,R
C000141,Benjamin,Cardin,S.1890,MD,D
M000303,John,McCain,S.1894,AZ,R
B000575,Roy,Blunt,S.1899,MO,R
C001088,Christopher,Coons,S.RES.276,DE,D
D000622,Tammy,Duckworth,S.RES.271,IL,D
D000622,Tammy,Duckworth,S.RES.275,IL,D
M001111,Patty,Murray,S.RES.277,WA,D
S000770,Debbie,Stabenow,S.RES.270,MI,D
E000285,Michael,Enzi,S.RES.274,WY,R
C001098,Ted,Cruz,S.RES.272,TX,R
S001184,Tim,Scott,S.RES.273,SC,R
P000604,Donald,Payne,H.RES.552,NJ,D
M001181,Pat,Meehan,H.RES.550,PA,R
C001109,Liz,Cheney,H.RES.548,WY,R
M001188,Grace,Meng,H.RES.551,NY,D
E000297,Adriano,Espaillat,H.RES.549,NY,D
D000624,Debbie,Dingell,H.R.3904,MI,D
W000812,Ann,Wagner,H.R.3911,MO,R
B001282,Andy,Barr,H.R.3898,KY,R
B001305,Ted,Budd,H.R.3903,NC,R
D000623,Mark,DeSaulnier,H.R.3901,CA,D
H001064,Denny,Heck,H.R.3906,WA,D
B001298,Don,Bacon,H.R.3897,NE,R
L000287,John,Lewis,H.R.3909,GA,D
D000617,Suzan,DelBene,H.R.3895,WA,D
L000578,Doug,LaMalfa,H.R.3907,CA,R
W000813,Jackie,Walorski,H.R.3912,IN,R
S001145,Jan,Schakowsky,H.R.3896,IL,D
L000287,John,Lewis,H.R.3908,GA,D
F000461,Bill,Flores,H.R.3900,TX,R
G000551,Raúl,Grijalva,H.R.3894,AZ,D
H001065,George,Holding,H.R.3899,NC,R
N000015,Richard,Neal,H.R.3910,MA,D
B001293,Mike,Bishop,H.R.3902,MI,R
E000294,Tom,Emmer,H.R.3905,MN,R
D000622,Tammy,Duckworth,S.1903,IL,D
S000770,Debbie,Stabenow,S.1905,MI,D
C000127,Maria,Cantwell,S.1904,WA,D
H000338,Orrin,Hatch,S.1902,UT,R
G000562,Cory,Gardner,S.1901,CO,R
C001056,John,Cornyn,S.RES.278,TX,R
W000810,Rob,Woodall,H.RES.553,GA,R
N000147,Eleanor,Norton,H.RES.554,DC,D
M001190,Markwayne,Mullin,H.R.3917,OK,R
L000491,Frank,Lucas,H.R.3915,OK,R
B001273,Diane,Black,H.R.3919,TN,R
S000364,John,Shimkus,H.R.3935,IL,R
L000567,Leonard,Lance,H.R.3931,NJ,R
W000187,Maxine,Waters,H.R.3936,CA,D
B001275,Larry,Bucshon,H.R.3928,IN,R
L000567,Leonard,Lance,H.R.3932,NJ,R
R000409,Dana,Rohrabacher,H.R.3934,CA,R
B001257,Gus,Bilirakis,H.R.3927,FL,R
W000791,Greg,Walden,H.R.3922,OR,R
B001248,Michael,Burgess,H.R.3921,TX,R
C001069,Joe,Courtney,H.R.3929,CT,D
S001145,Jan,Schakowsky,H.R.3925,IL,D
B001257,Gus,Bilirakis,H.R.3926,FL,R
E000298,Ron,Estes,H.R.3914,KS,R
C000059,Ken,Calvert,H.R.3916,CA,R
B001284,Susan,Brooks,H.R.3924,IN,R
M001180,David,McKinley,H.R.3913,WV,R
R000586,Jim,Renacci,H.R.3933,OH,R
W000813,Jackie,Walorski,H.R.3920,IN,R
J000032,Sheila,Jackson Lee,H.R.3930,TX,D
C001069,Joe,Courtney,H.R.3918,CT,D
S000510,Adam,Smith,H.R.3923,WA,D
W000805,Mark,Warner,S.1908,VA,D
C001070,Bob,Casey,S.1909,PA,D
N000032,Bill,Nelson,S.1907,FL,D
H000338,Orrin,Hatch,S.1910,UT,R
R000122,Jack,Reed,S.1912,RI,D
M000133,Edward,Markey,S.1906,MA,D
M001183,Joe,Manchin,S.1911,WV,D
M000303,John,McCain,S.RES.279,AZ,R
S000770,Debbie,Stabenow,S.RES.280,MI,D
R000585,Tom,Reed,H.CON.RES.84,NY,R
J000255,Walter,Jones,H.RES.557,NC,R
J000255,Walter,Jones,H.RES.556,NC,R
G000551,Raúl,Grijalva,H.RES.555,AZ,D
P000604,Donald,Payne,H.R.3951,NJ,D
P000523,David,Price,H.R.3953,NC,D
P000523,David,Price,H.R.3952,NC,D
R000607,Francis,Rooney,H.R.3957,FL,R
L000584,Mia,Love,H.R.3950,UT,R
R000576,C.A. Dutch,Ruppersberger,H.R.3958,MD,D
S000522,Christopher,Smith,H.R.3960,NJ,R
P000523,David,Price,H.R.3954,NC,D
W000822,Bonnie,Watson Coleman,H.R.3962,NJ,D
S001200,Darren,Soto,H.R.3961,FL,D
S001183,David,Schweikert,H.R.3959,AZ,R
R000586,Jim,Renacci,H.R.3956,OH,R
L000562,Stephen,Lynch,H.R.3938,MA,D
P000523,David,Price,H.R.3955,NC,D
W000187,Maxine,Waters,H.R.3937,CA,D
N000184,Kristi,Noem,H.R.3939,SD,R
P000597,Chellie,Pingree,H.R.3941,ME,D
K000389,Ro,Khanna,H.R.3949,CA,D
H001053,Vicky,Hartzler,H.R.3942,MO,R
O000170,Beto,O'Rourke,H.R.3943,TX,D
D000614,Sean,Duffy,H.R.3948,WI,R
A000372,Rick,Allen,H.R.3946,GA,R
P000592,Ted,Poe,H.R.3940,TX,R
C001068,Steve,Cohen,H.R.3944,TN,D
J000294,Hakeem,Jeffries,H.R.3945,NY,D
C001084,David,Cicilline,H.R.3947,RI,D
S001194,Brian,Schatz,S.1918,HI,D
B001288,Cory,Booker,S.1919,NJ,D
W000805,Mark,Warner,S.1914,VA,D
B001288,Cory,Booker,S.1920,NJ,D
T000250,John,Thune,S.1913,SD,R
M000133,Edward,Markey,S.1915,MA,D
G000386,Charles,Grassley,S.1917,IA,R
C001075,Bill,Cassidy,S.RES.284,LA,R
F000062,Dianne,Feinstein,S.1916,CA,D
G000386,Charles,Grassley,S.RES.282,IA,R
G000386,Charles,Grassley,S.RES.283,IA,R
G000386,Charles,Grassley,S.RES.281,IA,R
B001296,Brendan,Boyle,H.RES.558,PA,D
D000096,Danny,Davis,H.RES.559,IL,D
T000460,Mike,Thompson,H.RES.560,CA,D
C001110,J.,Correa,H.R.3975,CA,D
R000582,Phil,Roe,H.R.3964,TN,R
R000577,Tim,Ryan,H.R.3969,OH,D
T000478,Claudia,Tenney,H.R.3971,NY,R
M001200,A.,McEachin,H.R.3981,VA,D
N000147,Eleanor,Norton,H.R.3983,DC,D
M001189,Luke,Messer,H.R.3982,IN,R
C001090,Matt,Cartwright,H.R.3967,PA,D
R000609,John,Rutherford,H.R.3965,FL,R
C001096,Kevin,Cramer,H.R.3976,ND,R
H001072,French,Hill,H.R.3978,AR,R
S001150,Adam,Schiff,H.R.3984,CA,D
D000626,Warren,Davidson,H.R.3973,OH,R
P000609,Gary,Palmer,H.R.3966,AL,R
J000294,Hakeem,Jeffries,H.R.3979,NY,D
S001190,Brad,Schneider,H.R.3968,IL,D
W000819,Mark,Walker,H.R.3988,NC,R
A000371,Pete,Aguilar,H.R.3974,CA,D
S001190,Brad,Schneider,H.R.3970,IL,D
V000081,Nydia,Velázquez,H.R.3987,NY,D
V000081,Nydia,Velázquez,H.R.3986,NY,D
M000087,Carolyn,Maloney,H.R.3972,NY,D
T000475,Dave,Trott,H.R.3985,MI,R
F000464,John,Faso,H.R.3977,NY,R
K000391,Raja,Krishnamoorthi,H.R.3980,IL,D
D000617,Suzan,DelBene,H.R.3963,WA,D
B001267,Michael,Bennet,S.1924,CO,D
D000563,Richard,Durbin,S.1927,IL,D
M000639,Robert,Menendez,S.1925,NJ,D
R000605,Mike,Rounds,S.1921,SD,R
U000039,Tom,Udall,S.1929,NM,D
C001071,Bob,Corker,S.1928,TN,R
H001075,Kamala,Harris,S.1926,CA,D
F000444,Jeff,Flake,S.1937,AZ,R
B001267,Michael,Bennet,S.1930,CO,D
U000039,Tom,Udall,S.1931,NM,D
M000934,Jerry,Moran,S.1935,KS,R
L000577,Mike,Lee,S.1933,UT,R
B001267,Michael,Bennet,S.1932,CO,D
C001095,Tom,Cotton,S.1936,AR,R
S001198,Dan,Sullivan,S.1934,AK,R
H001061,John,Hoeven,S.1953,ND,R
H001069,Heidi,Heitkamp,S.1942,ND,D
B001277,Richard,Blumenthal,S.1923,CT,D
N000032,Bill,Nelson,S.1944,FL,D
B001277,Richard,Blumenthal,S.1950,CT,D
M001111,Patty,Murray,S.1949,WA,D
M001170,Claire,McCaskill,S.1948,MO,D
B001277,Richard,Blumenthal,S.1939,CT,D
P000612,David,Perdue,S.1954,GA,R
S001198,Dan,Sullivan,S.1941,AK,R
C000174,Thomas,Carper,S.1940,DE,D
M000639,Robert,Menendez,S.1946,NJ,D
N000032,Bill,Nelson,S.1957,FL,D
M001153,Lisa,Murkowski,S.1956,AK,R
B000944,Sherrod,Brown,S.1947,OH,D
T000464,Jon,Tester,S.1952,MT,D
N000032,Bill,Nelson,S.1943,FL,D
C001088,Christopher,Coons,S.1951,DE,D
R000595,Marco,Rubio,S.1955,FL,R
B001230,Tammy,Baldwin,S.1938,WI,D
G000359,Lindsey,Graham,S.1922,SC,R
M000639,Robert,Menendez,S.1945,NJ,D
B001288,Cory,Booker,S.RES.286,NJ,D
S001181,Jeanne,Shaheen,S.RES.290,NH,D
W000817,Elizabeth,Warren,S.RES.285,MA,D
S001181,Jeanne,Shaheen,S.RES.288,NH,D
G000359,Lindsey,Graham,S.RES.287,SC,R
C001088,Christopher,Coons,S.RES.289,DE,D
P000598,Jared,Polis,H.RES.561,CO,D
R000600,Amata,Radewagen,H.R.3993,AS,R
L000580,Michelle,Lujan Grisham,H.R.3991,NM,D
N000184,Kristi,Noem,H.R.3992,SD,R
B001250,Rob,Bishop,H.R.3990,UT,R
T000469,Paul,Tonko,H.R.3994,NY,D
G000289,Robert,Goodlatte,H.R.3989,VA,R
J000255,Walter,Jones,H.RES.564,NC,R
C001093,Doug,Collins,H.RES.562,GA,R
P000598,Jared,Polis,H.RES.566,CO,D
L000581,Brenda,Lawrence,H.RES.565,MI,D
A000370,Alma,Adams,H.RES.563,NC,D
R000598,Keith,Rothfus,H.R.3997,PA,R
P000599,Bill,Posey,H.R.4004,FL,R
P000599,Bill,Posey,H.R.4002,FL,R
M001166,Jerry,McNerney,H.R.3995,CA,D
Z000017,Lee,Zeldin,H.R.3998,NY,R
T000469,Paul,Tonko,H.R.4005,NY,D
P000599,Bill,Posey,H.R.4003,FL,R
C001105,Barbara,Comstock,H.R.4000,VA,R
I000056,Darrell,Issa,H.R.3996,CA,R
G000559,John,Garamendi,H.R.4001,CA,D
C001107,Carlos,Curbelo,H.R.3999,FL,R
B001270,Karen,Bass,H.RES.567,CA,D
N000147,Eleanor,Norton,H.RES.568,DC,D
D000614,Sean,Duffy,H.R.4015,WI,R
M000087,Carolyn,Maloney,H.R.4013,NY,D
L000582,Ted,Lieu,H.R.4019,CA,D
C001084,David,Cicilline,H.R.4014,RI,D
S001190,Brad,Schneider,H.R.4012,IL,D
I000056,Darrell,Issa,H.R.4010,CA,R
L000580,Michelle,Lujan Grisham,H.R.4020,NM,D
F000372,Rodney,Frelinghuysen,H.R.4008,NJ,R
P000605,Scott,Perry,H.R.4021,PA,R
G000583,Josh,Gottheimer,H.R.4017,NJ,D
D000604,Charlie,Dent,H.R.4007,PA,R
U000031,Fred,Upton,H.R.4011,MI,R
R000578,Dave,Reichert,H.R.4022,WA,R
W000812,Ann,Wagner,H.R.4027,MO,R
K000391,Raja,Krishnamoorthi,H.R.4018,IL,D
R000577,Tim,Ryan,H.R.4023,OH,D
G000574,Ruben,Gallego,H.R.4016,AZ,D
J000174,Sam,Johnson,H.R.4009,TX,R
S001156,Linda,Sánchez,H.R.4006,CA,D
T000474,Norma,Torres,H.R.4025,CA,D
V000130,Juan,Vargas,H.R.4026,CA,D
S001175,Jackie,Speier,H.R.4024,CA,D
F000372,Rodney,Frelinghuysen,H.CON.RES.85,NJ,R
G000578,Matt,Gaetz,H.RES.570,FL,R
F000372,Rodney,Frelinghuysen,H.RES.569,NJ,R
S001187,Steve,Stivers,H.RES.573,OH,R
K000382,Ann,Kuster,H.RES.572,NH,D
H001050,Colleen,Hanabusa,H.RES.571,HI,D
G000558,Brett,Guthrie,H.R.4054,KY,R
H001053,Vicky,Hartzler,H.R.4037,MO,R
B001286,Cheri,Bustos,H.R.4047,IL,D
M001198,Roger,Marshall,H.R.4058,KS,R
W000798,Tim,Walberg,H.R.4066,MI,R
S001175,Jackie,Speier,H.R.4029,CA,D
F000449,Jeff,Fortenberry,H.R.4053,NE,R
P000588,Steve,Pearce,H.R.4031,NM,R
D000624,Debbie,Dingell,H.R.4050,MI,D
O000171,Tom,O'Halleran,H.R.4032,AZ,D
M001156,Patrick,McHenry,H.R.4028,NC,R
K000210,Peter,King,H.R.4057,NY,R
S001200,Darren,Soto,H.R.4063,FL,D
M001159,Cathy,McMorris Rodgers,H.R.4059,WA,R
C001080,Judy,Chu,H.R.4049,CA,D
E000297,Adriano,Espaillat,H.R.4051,NY,D
K000380,Dan,Kildee,H.R.4055,MI,D
S001176,Steve,Scalise,H.R.4044,LA,R
L000564,Doug,Lamborn,H.R.4033,CO,R
S001200,Darren,Soto,H.R.4064,FL,D
W000814,Randy,Weber,H.R.4035,TX,R
C001072,André,Carson,H.R.4048,IN,D
H001045,Gregg,Harper,H.R.4034,MS,R
B001286,Cheri,Bustos,H.R.4046,IL,D
B001282,Andy,Barr,H.R.4045,KY,R
R000593,Dennis,Ross,H.R.4061,FL,R
S001175,Jackie,Speier,H.R.4041,CA,D
C001090,Matt,Cartwright,H.R.4039,PA,D
S001175,Jackie,Speier,H.R.4030,CA,D
V000081,Nydia,Velázquez,H.R.4065,NY,D
W000813,Jackie,Walorski,H.R.4067,IN,R
G000560,Tom,Graves,H.R.4036,GA,R
Y000033,Don,Young,H.R.4069,AK,R
W000813,Jackie,Walorski,H.R.4068,IN,R
P000096,Bill,Pascrell,H.R.4060,NJ,D
K000188,Ron,Kind,H.R.4056,WI,D
B001294,Rod,Blum,H.R.4043,IA,R
C001068,Steve,Cohen,H.R.4040,TN,D
M001157,Michael,McCaul,H.R.4038,TX,R
R000576,C.A. Dutch,Ruppersberger,H.R.4062,MD,D
S001200,Darren,Soto,H.R.4042,FL,D
C001077,Mike,Coffman,H.J.RES.118,CO,R
E000293,Elizabeth,Esty,H.R.4052,CT,D
E000285,Michael,Enzi,S.CON.RES.25,WY,R
N000188,Donald,Norcross,H.R.4075,NJ,D
C001078,Gerald,Connolly,H.R.4073,VA,D
G000289,Robert,Goodlatte,H.R.4070,VA,R
B001303,Lisa,Blunt Rochester,H.R.4071,DE,D
C001112,Salud,Carbajal,H.R.4072,CA,D
N000188,Donald,Norcross,H.R.4076,NJ,D
L000551,Barbara,Lee,H.R.4074,CA,D
H001075,Kamala,Harris,S.1959,CA,D
B001288,Cory,Booker,S.1958,NJ,D
M001183,Joe,Manchin,S.1963,WV,D
H000338,Orrin,Hatch,S.1964,UT,R
M001170,Claire,McCaskill,S.1960,MO,D
R000605,Mike,Rounds,S.1962,SD,R
R000584,Jim,Risch,S.1961,ID,R
W000817,Elizabeth,Warren,S.CON.RES.26,MA,D
C001098,Ted,Cruz,S.RES.291,TX,R
H001041,Dean,Heller,S.RES.292,NV,R
S000770,Debbie,Stabenow,S.1966,MI,D
S001198,Dan,Sullivan,S.1965,AK,R
S001184,Tim,Scott,S.1976,SC,R
B001288,Cory,Booker,S.1969,NJ,D
C001113,Catherine,Cortez Masto,S.1968,NV,D
D000622,Tammy,Duckworth,S.1971,IL,D
K000384,Tim,Kaine,S.1975,VA,D
P000603,Rand,Paul,S.1973,KY,R
F000444,Jeff,Flake,S.1974,AZ,R
C001095,Tom,Cotton,S.1967,AR,R
T000250,John,Thune,S.1972,SD,R
B001267,Michael,Bennet,S.1970,CO,D
P000603,Rand,Paul,S.CON.RES.27,KY,R
S000770,Debbie,Stabenow,S.1980,MI,D
H001069,Heidi,Heitkamp,S.1978,ND,D
B000944,Sherrod,Brown,S.1983,OH,D
B000944,Sherrod,Brown,S.1977,OH,D
P000612,David,Perdue,S.1982,GA,R
C001075,Bill,Cassidy,S.1981,LA,R
C000141,Benjamin,Cardin,S.RES.293,MD,D
M001169,Christopher,Murphy,S.1979,CT,D
K000391,Raja,Krishnamoorthi,H.RES.575,IL,D
E000288,Keith,Ellison,H.RES.574,MN,D
K000375,Bill,Keating,H.R.4080,MA,D
W000812,Ann,Wagner,H.R.4089,MO,R
R000576,C.A. Dutch,Ruppersberger,H.R.4085,MD,D
K000381,Derek,Kilmer,H.R.4077,WA,D
H001048,Duncan,Hunter,H.R.4078,CA,R
T000460,Mike,Thompson,H.R.4088,CA,D
S001150,Adam,Schiff,H.R.4086,CA,D
D000216,Rosa,DeLauro,H.R.4083,CT,D
D000197,Diana,DeGette,H.R.4082,CO,D
F000466,Brian,Fitzpatrick,H.R.4079,PA,R
S000510,Adam,Smith,H.R.4087,WA,D
K000382,Ann,Kuster,H.R.4084,NH,D
C001084,David,Cicilline,H.R.4081,RI,D
W000437,Roger,Wicker,S.1988,MS,R
B001230,Tammy,Baldwin,S.1984,WI,D
D000563,Richard,Durbin,S.1992,IL,D
T000464,Jon,Tester,S.1990,MT,D
F000457,Al,Franken,S.1986,MN,D
K000367,Amy,Klobuchar,S.1989,MN,D
C001056,John,Cornyn,S.1994,TX,R
G000386,Charles,Grassley,S.1987,IA,R
C000127,Maria,Cantwell,S.1991,WA,D
F000062,Dianne,Feinstein,S.1993,CA,D
K000367,Amy,Klobuchar,S.RES.294,MN,D
K000383,Angus,King,S.RES.298,ME,I
M001111,Patty,Murray,S.1985,WA,D
K000367,Amy,Klobuchar,S.RES.296,MN,D
F000457,Al,Franken,S.RES.297,MN,D
C000141,Benjamin,Cardin,S.RES.300,MD,D
C001070,Bob,Casey,S.RES.299,PA,D
B001230,Tammy,Baldwin,S.RES.295,WI,D
P000592,Ted,Poe,H.RES.576,TX,R
C001093,Doug,Collins,H.RES.577,GA,R
N000147,Eleanor,Norton,H.RES.578,DC,D
G000289,Robert,Goodlatte,H.R.4092,VA,R
M001188,Grace,Meng,H.R.4096,NY,D
J000297,Evan,Jenkins,H.R.4090,WV,R
S001190,Brad,Schneider,H.R.4098,IL,D
N000015,Richard,Neal,H.R.4097,MA,D
B001304,Anthony,Brown,H.R.4093,MD,D
D000628,Neal,Dunn,H.R.4091,FL,R
H001038,Brian,Higgins,H.R.4094,NY,D
L000562,Stephen,Lynch,H.R.4095,MA,D
B001290,David,Brat,H.J.RES.119,VA,R
B001299,Jim,Banks,H.RES.582,IN,R
C001067,Yvette,Clarke,H.RES.583,NY,D
B001298,Don,Bacon,H.RES.581,NE,R
